SocialMumID,SocialDadID,SocialMumCertain,SocialDadCertain,BroodRef,BroodName,Situation,DVDRef,DVDNumber,Filename,Age
5625,5195,TRUE,TRUE,1688,N050,4,4227,VN0245,2014\VN0245.xlsx,10
5625,5195,TRUE,TRUE,1779,N141,4,4484,VN0522,2014\VN0522.xlsx,6
5625,5195,TRUE,TRUE,1779,N141,4,4523,VN0564,2014\VN0564.xlsx,10
5625,5195,TRUE,TRUE,1857,N219,4,4762,VN0803,2014\VN0803.xlsx,6
5625,5195,TRUE,TRUE,1857,N219,4,4781,VN0821,2014\VN0821.xlsx,10
6238,6240,TRUE,TRUE,1427,L070,4,3215,VL0281,2012\VL0281.xlsx,6
6238,6240,TRUE,TRUE,1427,L070,4,3233,VL0298,2012\VL0298.xlsx,10
6238,6240,TRUE,TRUE,1471,M013,4,3447,VM0048,2013\VM0048.xlsx,6
6238,6240,TRUE,TRUE,1471,M013,4,3462,VM0080,2013\VM0080.xlsx,10
6238,6240,TRUE,TRUE,1556,M098,4,3674,VM0348,2013\VM0348.xlsx,6
6238,6240,TRUE,TRUE,1556,M098,4,3700,VM0374,2013\VM0374.xlsx,10
6245,5031,TRUE,TRUE,1421,L064,4,3191,VL0244,2012\VL0244.xlsx,6
6245,5031,TRUE,TRUE,1421,L064,4,3171,VL0255,2012\VL0255.xlsx,10
6250,6517,TRUE,TRUE,1538,M080,4,3661,VM0335,2013\VM0335.xlsx,10
6250,6532,TRUE,TRUE,1739,N101,4,4352,VN0391,2014\VN0391.xlsx,6
6250,6532,TRUE,TRUE,1739,N101,4,4392,VN0431,2014\VN0431.xlsx,10
6250,6532,TRUE,TRUE,1825,N187,4,4692,VN0731,2014\VN0731.xlsx,6
6250,6532,TRUE,TRUE,1825,N187,4,4724,VN0763,2014\VN0763.xlsx,10
6250,6862,TRUE,TRUE,1883,O004,4,4835,VO0033,2015\VO0033.xlsx,6
6250,6862,TRUE,TRUE,1883,O004,4,4846,VO0043,2015\VO0043.xlsx,10
6267,6433,TRUE,TRUE,1559,M101,4,3686,VM0360,2013\VM0360.xlsx,6
6267,6433,TRUE,TRUE,1559,M101,4,3713,VM0386,2013\VM0386.xlsx,10
6267,6270,TRUE,TRUE,1771,N133,4,4452,VN0491,2014\VN0491.xlsx,10
6269,6270,TRUE,TRUE,1673,N035,4,4154,VN0168,2014\VN0168.xlsx,6
6269,6270,TRUE,TRUE,1673,N035,4,4195,VN0208,2014\VN0208.xlsx,10
6290,5393,TRUE,TRUE,1479,M021,4,3452,VM0054,2013\VM0054.xlsx,6
6290,5393,TRUE,TRUE,1479,M021,4,3464,VM0084,2013\VM0084.xlsx,10
6290,5393,TRUE,TRUE,1551,M093,4,3669,VM0343,2013\VM0343.xlsx,6
6290,5393,TRUE,TRUE,1551,M093,4,3689,VM0363,2013\VM0363.xlsx,10
6290,5393,TRUE,TRUE,1604,M146,4,3902,VM0563,2013\VM0563.xlsx,6
6290,7268,TRUE,TRUE,1720,N082,4,4262,VN0294,2014\VN0294.xlsx,6
6290,7268,TRUE,TRUE,1720,N082,4,4290,VN0325,2014\VN0325.xlsx,10
6290,7268,TRUE,TRUE,1804,N166,4,4582,VN0622,2014\VN0622.xlsx,6
6290,7268,TRUE,TRUE,1804,N166,4,4616,VN0657,2014\VN0657.xlsx,10
6290,6902,TRUE,TRUE,1880,O001,4,4806,VO0006,2015\VO0006.xlsx,6
6290,6902,TRUE,TRUE,1880,O001,4,4818,VO0018,2015\VO0018.xlsx,10
6316,6344,TRUE,TRUE,1612,M154,4,3913,VM0574,2013\VM0574.xlsx,6
6316,6344,TRUE,TRUE,1687,N049,4,4191,VN0204,2014\VN0204.xlsx,6
6316,6344,TRUE,TRUE,1687,N049,4,4226,VN0244,2014\VN0244.xlsx,10
6316,6344,TRUE,TRUE,1785,N147,4,4499,VN0537,2014\VN0537.xlsx,6
6316,6344,TRUE,TRUE,1785,N147,4,4536,VN0577,2014\VN0577.xlsx,10
6317,5593,TRUE,TRUE,1529,M071,4,3614,VM0287,2013\VM0287.xlsx,6
6317,5593,TRUE,TRUE,1529,M071,4,3654,VM0328,2013\VM0328.xlsx,10
6317,5593,TRUE,TRUE,1611,M153,4,3925,VM0586,2013\VM0586.xlsx,6
6317,5593,TRUE,TRUE,1611,M153,4,3954,VM0615,2013\VM0615.xlsx,10
6317,5466,TRUE,TRUE,1664,N026,4,4116,VN0129,2014\VN0129.xlsx,6
6317,5466,TRUE,TRUE,1664,N026,4,4145,VN0153,2014\VN0153.xlsx,10
6317,5466,TRUE,TRUE,1750,N112,4,4428,VN0467,2014\VN0467.xlsx,6
6317,5466,TRUE,TRUE,1750,N112,4,4468,VN0507,2014\VN0507.xlsx,10
6317,5466,TRUE,TRUE,1841,N203,4,4728,VN0767,2014\VN0767.xlsx,6
6317,5466,TRUE,TRUE,1841,N203,4,4755,VN0796,2014\VN0796.xlsx,10
6321,5517,TRUE,TRUE,1494,M036,4,3487,VM0135,2013\VM0135.xlsx,6
6321,5517,TRUE,TRUE,1494,M036,4,3519,VM0172,2013\VM0172.xlsx,10
6321,5517,TRUE,TRUE,1572,M114,4,3754,VM0426,2013\VM0426.xlsx,6
6321,5517,TRUE,TRUE,1572,M114,4,3777,VM0443,2013\VM0443.xlsx,10
6321,5517,TRUE,TRUE,1640,N002,4,3987,VN0009,2014\VN0009.xlsx,6
6321,5517,TRUE,TRUE,1640,N002,4,4001,VN0022,2014\VN0022.xlsx,10
6321,5517,TRUE,TRUE,1719,N081,4,4272,VN0304,2014\VN0304.xlsx,6
6321,5517,TRUE,TRUE,1719,N081,4,4303,VN0339,2014\VN0339.xlsx,10
6321,5517,TRUE,TRUE,1811,N173,4,4636,VN0675,2014\VN0675.xlsx,6
6321,5517,TRUE,TRUE,1811,N173,4,4669,VN0706,2014\VN0706.xlsx,10
6323,5623,TRUE,TRUE,1608,M150,4,3907,VM0568,2013\VM0568.xlsx,6
6323,6533,TRUE,TRUE,1730,N092,4,4294,VN0329,2014\VN0329.xlsx,6
6323,6533,TRUE,TRUE,1831,N193,4,4656,VN0694,2014\VN0694.xlsx,6
6323,6533,TRUE,TRUE,1831,N193,4,4685,VN0723,2014\VN0723.xlsx,10
6370,5311,TRUE,TRUE,1527,M069,4,3600,VM0271,2013\VM0271.xlsx,6
6370,5311,TRUE,TRUE,1527,M069,4,3644,VM0318,2013\VM0318.xlsx,10
6370,5311,TRUE,TRUE,1591,M133,4,3870,VM0535,2013\VM0535.xlsx,6
6370,5311,TRUE,TRUE,1591,M133,4,3908,VM0569,2013\VM0569.xlsx,10
6370,5311,TRUE,TRUE,1693,N055,4,4206,VN0220,2014\VN0220.xlsx,6
6370,5311,TRUE,TRUE,1693,N055,4,4240,VN0258,2014\VN0258.xlsx,10
6374,6532,TRUE,TRUE,1594,M136,4,3879,VM0542,2013\VM0542.xlsx,6
6384,6509,TRUE,TRUE,1535,M077,4,3618,VM0291,2013\VM0291.xlsx,6
6384,6509,TRUE,TRUE,1535,M077,4,3657,VM0331,2013\VM0331.xlsx,10
6384,6509,TRUE,TRUE,1621,M163,4,3937,VM0598,2013\VM0598.xlsx,6
6384,6509,TRUE,TRUE,1621,M163,4,3962,VM0623,2013\VM0623.xlsx,10
6384,6509,TRUE,TRUE,1671,N033,4,4138,VN0157,2014\VN0157.xlsx,6
6384,6509,TRUE,TRUE,1671,N033,4,4179,VN0192,2014\VN0192.xlsx,10
6384,6509,TRUE,TRUE,1775,N137,4,4483,VN0521,2014\VN0521.xlsx,6
6384,6509,TRUE,TRUE,1775,N137,4,4522,VN0563,2014\VN0563.xlsx,10
6387,5202,TRUE,TRUE,1606,M148,4,3903,VM0564,2013\VM0564.xlsx,6
6387,5202,TRUE,TRUE,1606,M148,4,3942,VM0603,2013\VM0603.xlsx,10
6387,5202,TRUE,TRUE,1802,N164,4,4565,VN0604,2014\VN0604.xlsx,6
6387,5202,TRUE,TRUE,1802,N164,4,4601,VN0642,2014\VN0642.xlsx,10
6392,6280,TRUE,TRUE,1577,M119,4,3790,VM0465,2013\VM0465.xlsx,6
6392,6280,TRUE,TRUE,1577,M119,4,3835,VM0504,2013\VM0504.xlsx,10
6420,6455,TRUE,TRUE,1546,M088,4,3660,VM0334,2013\VM0334.xlsx,10
6421,6501,TRUE,TRUE,1565,M107,4,3711,VM0384,2013\VM0384.xlsx,6
6451,5623,TRUE,TRUE,1495,M037,4,3502,VM0155,2013\VM0155.xlsx,6
6451,5623,TRUE,TRUE,1495,M037,4,3535,VM0193,2013\VM0193.xlsx,10
6451,5048,TRUE,TRUE,1576,M118,4,3976,VM0452,2013\VM0452.xlsx,6
6451,5623,TRUE,TRUE,1677,N039,4,4153,VN0167,2014\VN0167.xlsx,6
6451,5623,TRUE,TRUE,1677,N039,4,4194,VN0207,2014\VN0207.xlsx,10
6451,5623,TRUE,TRUE,1782,N144,4,4505,VN0543,2014\VN0543.xlsx,6
6451,5623,TRUE,TRUE,1782,N144,4,4538,VN0579,2014\VN0579.xlsx,10
6451,5623,TRUE,TRUE,1864,N226,4,4787,VN0827,2014\VN0827.xlsx,6
6451,5623,TRUE,TRUE,1864,N226,4,4794,VN0834,2014\VN0834.xlsx,10
6453,5468,TRUE,TRUE,1618,M160,4,3932,VM0590,2013\VM0590.xlsx,6
6453,5468,TRUE,TRUE,1618,M160,4,3959,VM0620,2013\VM0620.xlsx,10
6458,6563,TRUE,TRUE,1769,N131,4,4390,VN0429,2014\VN0429.xlsx,6
6459,6447,TRUE,TRUE,1519,M061,4,3578,VM0248,2013\VM0248.xlsx,6
6459,6447,TRUE,TRUE,1519,M061,4,3616,VM0289,2013\VM0289.xlsx,10
6460,6436,TRUE,TRUE,1523,M065,4,3590,VM0260,2013\VM0260.xlsx,6
6460,6436,TRUE,TRUE,1523,M065,4,3636,VM0310,2013\VM0310.xlsx,10
6460,6436,TRUE,TRUE,1607,M149,4,3905,VM0566,2013\VM0566.xlsx,6
6460,6436,TRUE,TRUE,1607,M149,4,3944,VM0605,2013\VM0605.xlsx,10
6462,6648,TRUE,TRUE,1629,M171,4,3919,VM0580,2013\VM0580.xlsx,6
6462,6648,TRUE,TRUE,1707,N069,4,4198,VN0211,2014\VN0211.xlsx,6
6462,6648,TRUE,TRUE,1707,N069,4,4231,VN0248,2014\VN0248.xlsx,10
6462,6648,TRUE,TRUE,1788,N150,4,4530,VN0571,2014\VN0571.xlsx,6
6476,6251,TRUE,TRUE,1528,M070,4,3610,VM0282,2013\VM0282.xlsx,6
6476,6251,TRUE,TRUE,1528,M070,4,3651,VM0325,2013\VM0325.xlsx,10
6491,6260,TRUE,TRUE,1499,M041,4,3496,VM0145,2013\VM0145.xlsx,6
6491,6260,TRUE,TRUE,1499,M041,4,3529,VM0188,2013\VM0188.xlsx,10
6499,5489,TRUE,TRUE,1585,M127,4,3832,VM0501,2013\VM0501.xlsx,6
6499,5489,TRUE,TRUE,1585,M127,4,3863,VM0528,2013\VM0528.xlsx,10
6500,5048,TRUE,TRUE,1489,M031,4,3493,VM0142,2013\VM0142.xlsx,6
6500,5048,TRUE,TRUE,1489,M031,4,3525,VM0182,2013\VM0182.xlsx,10
6500,6521,TRUE,TRUE,1600,M142,4,3895,VM0557,2013\VM0557.xlsx,6
6500,6527,TRUE,TRUE,1783,N145,4,4490,VN0528,2014\VN0528.xlsx,6
6500,6527,TRUE,TRUE,1783,N145,4,4529,VN0570,2014\VN0570.xlsx,10
6506,6492,TRUE,TRUE,1498,M040,4,3491,VM0141,2013\VM0141.xlsx,6
6506,6492,TRUE,TRUE,1498,M040,4,3523,VM0180,2013\VM0180.xlsx,10
6522,5222,TRUE,TRUE,1488,M030,4,3479,VM0119,2013\VM0119.xlsx,6
6522,5222,TRUE,TRUE,1488,M030,4,3500,VM0152,2013\VM0152.xlsx,10
6526,6371,TRUE,TRUE,1507,M049,4,3543,VM0202,2013\VM0202.xlsx,6
6526,6371,TRUE,TRUE,1507,M049,4,3572,VM0240,2013\VM0240.xlsx,10
6526,6808,TRUE,TRUE,1733,N095,4,4318,VN0356,2014\VN0356.xlsx,6
6526,6808,TRUE,TRUE,1733,N095,4,4356,VN0395,2014\VN0395.xlsx,10
6530,6817,TRUE,TRUE,1772,N134,4,4423,VN0462,2014\VN0462.xlsx,6
6530,7200,TRUE,TRUE,1856,N218,4,4765,VN0806,2014\VN0806.xlsx,6
6530,7200,TRUE,TRUE,1856,N218,4,4784,VN0824,2014\VN0824.xlsx,10
6536,6391,TRUE,TRUE,1817,N179,4,4545,VN0586,2014\VN0586.xlsx,6
6536,6391,TRUE,TRUE,1817,N179,4,4575,VN0614,2014\VN0614.xlsx,10
6536,7074,TRUE,TRUE,1885,O006,4,4836,VO0034,2015\VO0034.xlsx,6
6536,7074,TRUE,TRUE,1885,O006,4,4847,VO0044,2015\VO0044.xlsx,10
6543,4900,TRUE,TRUE,1511,M053,4,3552,VM0215,2013\VM0215.xlsx,6
6543,4900,TRUE,TRUE,1511,M053,4,3579,VM0249,2013\VM0249.xlsx,10
6543,5222,TRUE,TRUE,1586,M128,4,3823,VM0493,2013\VM0493.xlsx,6
6543,5222,TRUE,TRUE,1586,M128,4,3858,VM0523,2013\VM0523.xlsx,10
6543,5222,TRUE,TRUE,1679,N041,4,4162,VN0175,2014\VN0175.xlsx,6
6543,5222,TRUE,TRUE,1679,N041,4,4204,VN0217,2014\VN0217.xlsx,10
6543,5222,TRUE,TRUE,1778,N140,4,4491,VN0529,2014\VN0529.xlsx,6
6543,5222,TRUE,TRUE,1778,N140,4,4531,VN0572,2014\VN0572.xlsx,10
6555,5035,TRUE,TRUE,1566,M108,4,3726,VM0399,2013\VM0399.xlsx,6
6555,5035,TRUE,TRUE,1566,M108,4,3745,VM0418,2013\VM0418.xlsx,10
6555,6492,TRUE,TRUE,1650,N012,4,4071,VN0095,2014\VN0095.xlsx,10
6555,6492,TRUE,TRUE,1761,N123,4,4367,VN0406,2014\VN0406.xlsx,6
6555,6492,TRUE,TRUE,1761,N123,4,4401,VN0440,2014\VN0440.xlsx,10
6555,6492,TRUE,TRUE,1829,N191,4,4709,VN0748,2014\VN0748.xlsx,6
6555,6492,TRUE,TRUE,1829,N191,4,4738,VN0777,2014\VN0777.xlsx,10
6565,6887,TRUE,TRUE,1616,M158,4,3939,VM0600,2013\VM0600.xlsx,6
6638,5449,TRUE,TRUE,1484,M026,4,3457,VM0068,2013\VM0068.xlsx,6
6638,5449,TRUE,TRUE,1522,M064,4,3589,VM0259,2013\VM0259.xlsx,6
6638,5449,TRUE,TRUE,1522,M064,4,3635,VM0309,2013\VM0309.xlsx,10
6638,5449,TRUE,TRUE,1587,M129,4,3843,VM0510,2013\VM0510.xlsx,6
6638,5449,TRUE,TRUE,1587,M129,4,3869,VM0534,2013\VM0534.xlsx,10
6638,5449,TRUE,TRUE,1705,N067,4,4256,VN0289,2014\VN0289.xlsx,10
6638,5449,TRUE,TRUE,1800,N162,4,4566,VN0605,2014\VN0605.xlsx,6
6638,5449,TRUE,TRUE,1800,N162,4,4603,VN0644,2014\VN0644.xlsx,10
6639,6533,TRUE,TRUE,1646,N008,4,4033,VN0053,2014\VN0053.xlsx,6
6639,6533,TRUE,TRUE,1646,N008,4,4064,VN0086,2014\VN0086.xlsx,10
6639,6862,TRUE,TRUE,1791,N153,4,4526,VN0567,2014\VN0567.xlsx,6
6641,5031,TRUE,TRUE,1676,N038,4,4152,VN0166,2014\VN0166.xlsx,6
6641,5031,TRUE,TRUE,1676,N038,4,4193,VN0206,2014\VN0206.xlsx,10
6641,5031,TRUE,TRUE,1776,N138,4,4486,VN0524,2014\VN0524.xlsx,6
6641,5031,TRUE,TRUE,1776,N138,4,4524,VN0565,2014\VN0565.xlsx,10
6643,6527,TRUE,TRUE,1505,M047,4,3540,VM0198,2013\VM0198.xlsx,6
6643,6260,TRUE,TRUE,1574,M116,4,3801,VM0456,2013\VM0456.xlsx,10
6643,6260,TRUE,TRUE,1660,N022,4,4093,VN0105,2014\VN0105.xlsx,6
6643,6260,TRUE,TRUE,1660,N022,4,4125,VN0138,2014\VN0138.xlsx,10
6643,6260,TRUE,TRUE,1759,N121,4,4355,VN0394,2014\VN0394.xlsx,6
6643,6260,TRUE,TRUE,1759,N121,4,4394,VN0433,2014\VN0433.xlsx,10
6643,6260,TRUE,TRUE,1827,N189,4,4696,VN0735,2014\VN0735.xlsx,6
6643,6260,TRUE,TRUE,1827,N189,4,4726,VN0765,2014\VN0765.xlsx,10
6643,7814,TRUE,TRUE,1881,O002,4,4805,VO0005,2015\VO0005.xlsx,6
6643,7814,TRUE,TRUE,1881,O002,4,4816,VO0016,2015\VO0016.xlsx,10
6647,5253,TRUE,TRUE,1553,M095,4,3675,VM0349,2013\VM0349.xlsx,6
6647,5253,TRUE,TRUE,1553,M095,4,3699,VM0373,2013\VM0373.xlsx,10
6649,6521,TRUE,TRUE,1473,M015,4,3360,VM0035,2013\VM0035.xlsx,6
6649,6521,TRUE,TRUE,1473,M015,4,3454,VM0058,2013\VM0058.xlsx,10
6649,6923,TRUE,TRUE,1712,N074,4,4273,VN0305,2014\VN0305.xlsx,10
6649,6923,TRUE,TRUE,1797,N159,4,4555,VN0596,2014\VN0596.xlsx,6
6649,6923,TRUE,TRUE,1797,N159,4,4591,VN0632,2014\VN0632.xlsx,10
6689,7079,TRUE,TRUE,1826,N188,4,4705,VN0744,2014\VN0744.xlsx,6
6767,4900,TRUE,TRUE,1656,N018,4,4010,VN0029,2014\VN0029.xlsx,6
6767,4900,TRUE,TRUE,1656,N018,4,4037,VN0058,2014\VN0058.xlsx,10
6767,4900,TRUE,TRUE,1734,N096,4,4314,VN0352,2014\VN0352.xlsx,6
6767,4900,TRUE,TRUE,1734,N096,4,4347,VN0386,2014\VN0386.xlsx,10
6774,7274,TRUE,TRUE,1796,N158,4,4550,VN0591,2014\VN0591.xlsx,6
6774,7274,TRUE,TRUE,1796,N158,4,4584,VN0624,2014\VN0624.xlsx,10
6776,6924,TRUE,TRUE,1808,N170,4,4604,VN0645,2014\VN0645.xlsx,6
6776,6924,TRUE,TRUE,1808,N170,4,4638,VN0677,2014\VN0677.xlsx,10
6795,6894,TRUE,TRUE,1756,N118,4,4443,VN0482,2014\VN0482.xlsx,6
6795,6894,TRUE,TRUE,1756,N118,4,4489,VN0527,2014\VN0527.xlsx,10
6795,6894,TRUE,TRUE,1840,N202,4,4745,VN0784,2014\VN0784.xlsx,6
6795,6894,TRUE,TRUE,1840,N202,4,4768,VN0809,2014\VN0809.xlsx,10
6812,6435,TRUE,TRUE,1805,N167,4,4605,VN0646,2014\VN0646.xlsx,6
6812,6435,TRUE,TRUE,1805,N167,4,4639,VN0678,2014\VN0678.xlsx,10
6845,6280,TRUE,TRUE,1746,N108,4,4377,VN0416,2014\VN0416.xlsx,6
6845,6280,TRUE,TRUE,1746,N108,4,4424,VN0463,2014\VN0463.xlsx,10
6845,6280,TRUE,TRUE,1836,N198,4,4706,VN0745,2014\VN0745.xlsx,6
6845,6280,TRUE,TRUE,1836,N198,4,4737,VN0776,2014\VN0776.xlsx,10
6871,6816,TRUE,TRUE,1691,N053,4,4207,VN0221,2014\VN0221.xlsx,6
6871,6816,TRUE,TRUE,1691,N053,4,4241,VN0259,2014\VN0259.xlsx,10
6888,4722,TRUE,TRUE,1735,N097,4,4327,VN0365,2014\VN0365.xlsx,6
6888,4722,TRUE,TRUE,1735,N097,4,4371,VN0410,2014\VN0410.xlsx,10
6888,4722,TRUE,TRUE,1824,N186,4,4691,VN0730,2014\VN0730.xlsx,6
6888,4722,TRUE,TRUE,1824,N186,4,4722,VN0761,2014\VN0761.xlsx,10
6897,7046,TRUE,TRUE,1846,N208,4,4736,VN0775,2014\VN0775.xlsx,6
6897,7046,TRUE,TRUE,1846,N208,4,4760,VN0801,2014\VN0801.xlsx,10
6907,7113,TRUE,TRUE,1743,N105,4,4366,VN0405,2014\VN0405.xlsx,6
6907,7113,TRUE,TRUE,1743,N105,4,4406,VN0445,2014\VN0445.xlsx,10
6907,7113,TRUE,TRUE,1853,N215,4,4752,VN0791,2014\VN0791.xlsx,6
6907,7113,TRUE,TRUE,1853,N215,4,4776,VN0816,2014\VN0816.xlsx,10
6919,6806,TRUE,TRUE,1830,N192,4,4703,VN0742,2014\VN0742.xlsx,6
6919,6806,TRUE,TRUE,1830,N192,4,4735,VN0774,2014\VN0774.xlsx,10
6920,6902,TRUE,TRUE,1667,N029,4,4119,VN0132,2014\VN0132.xlsx,6
6920,6902,TRUE,TRUE,1667,N029,4,4148,VN0162,2014\VN0162.xlsx,10
6920,6902,TRUE,TRUE,1764,N126,4,4437,VN0476,2014\VN0476.xlsx,6
6920,6902,TRUE,TRUE,1764,N126,4,4478,VN0517,2014\VN0517.xlsx,10
6920,6902,TRUE,TRUE,1847,N209,4,4750,VN0789,2014\VN0789.xlsx,6
6920,6902,TRUE,TRUE,1847,N209,4,4772,VN0813,2014\VN0813.xlsx,10
6930,7203,TRUE,TRUE,1703,N065,4,4244,VN0262,2014\VN0262.xlsx,6
6930,7203,TRUE,TRUE,1703,N065,4,4259,VN0292,2014\VN0292.xlsx,10
6930,7203,TRUE,TRUE,1809,N171,4,4540,VN0581,2014\VN0581.xlsx,6
6930,7203,TRUE,TRUE,1809,N171,4,4569,VN0608,2014\VN0608.xlsx,10
6935,6808,TRUE,TRUE,1807,N169,4,4590,VN0631,2014\VN0631.xlsx,6
6935,6808,TRUE,TRUE,1807,N169,4,4626,VN0666,2014\VN0666.xlsx,10
6955,6927,TRUE,TRUE,1668,N030,4,4135,VN0148,2014\VN0148.xlsx,6
6955,6927,TRUE,TRUE,1765,N127,4,4460,VN0499,2014\VN0499.xlsx,6
6955,6927,TRUE,TRUE,1765,N127,4,4500,VN0538,2014\VN0538.xlsx,10
6955,6924,TRUE,TRUE,1889,O010,4,4845,VO0042,2015\VO0042.xlsx,6
6967,6562,TRUE,TRUE,1659,N021,4,4107,VN0120,2014\VN0120.xlsx,6
6967,6562,TRUE,TRUE,1659,N021,4,4139,VN0158,2014\VN0158.xlsx,10
6967,6562,TRUE,TRUE,1757,N119,4,4439,VN0478,2014\VN0478.xlsx,6
6967,6562,TRUE,TRUE,1757,N119,4,4485,VN0523,2014\VN0523.xlsx,10
6974,6790,TRUE,TRUE,1795,N157,4,4543,VN0584,2014\VN0584.xlsx,6
6974,6790,TRUE,TRUE,1795,N157,4,4572,VN0611,2014\VN0611.xlsx,10
6976,6436,TRUE,TRUE,1763,N125,4,4447,VN0486,2014\VN0486.xlsx,6
6976,6436,TRUE,TRUE,1763,N125,4,4493,VN0531,2014\VN0531.xlsx,10
6977,6581,TRUE,TRUE,1784,N146,4,4509,VN0547,2014\VN0547.xlsx,6
6977,6581,TRUE,TRUE,1784,N146,4,4542,VN0583,2014\VN0583.xlsx,10
6987,6386,TRUE,TRUE,1758,N120,4,4416,VN0455,2014\VN0455.xlsx,6
6987,6386,TRUE,TRUE,1758,N120,4,4451,VN0490,2014\VN0490.xlsx,10
6987,6386,TRUE,TRUE,1858,N220,4,4712,VN0751,2014\VN0751.xlsx,6
6987,6386,TRUE,TRUE,1858,N220,4,4740,VN0779,2014\VN0779.xlsx,10
6991,6377,TRUE,TRUE,1700,N062,4,4141,VN0160,2014\VN0160.xlsx,6
6991,6377,TRUE,TRUE,1787,N149,4,4515,VN0554,2014\VN0554.xlsx,6
6991,6377,TRUE,TRUE,1787,N149,4,4544,VN0585,2014\VN0585.xlsx,10
6994,7002,TRUE,TRUE,1803,N165,4,4576,VN0615,2014\VN0615.xlsx,6
6994,7002,TRUE,TRUE,1803,N165,4,4612,VN0653,2014\VN0653.xlsx,10
7011,7264,TRUE,TRUE,1653,N015,4,4075,VN0099,2014\VN0099.xlsx,6
7011,7264,TRUE,TRUE,1653,N015,4,4111,VN0124,2014\VN0124.xlsx,10
7022,7024,TRUE,TRUE,1558,M100,4,3685,VM0359,2013\VM0359.xlsx,6
7022,7024,TRUE,TRUE,1558,M100,4,3712,VM0385,2013\VM0385.xlsx,10
7034,6816,TRUE,TRUE,1718,N080,4,4402,VN0441,2014\VN0441.xlsx,10
7040,6833,TRUE,TRUE,1689,N051,4,4209,VN0223,2014\VN0223.xlsx,6
7040,6833,TRUE,TRUE,1689,N051,4,4242,VN0260,2014\VN0260.xlsx,10
7040,6833,TRUE,TRUE,1801,N163,4,4561,VN0600,2014\VN0600.xlsx,6
7040,6833,TRUE,TRUE,1801,N163,4,4595,VN0636,2014\VN0636.xlsx,10
7075,6944,TRUE,TRUE,1699,N061,4,4142,VN0161,2014\VN0161.xlsx,6
7103,6830,TRUE,TRUE,1749,N111,4,4412,VN0451,2014\VN0451.xlsx,6
7103,6830,TRUE,TRUE,1749,N111,4,4448,VN0487,2014\VN0487.xlsx,10
7103,6830,TRUE,TRUE,1837,N199,4,4717,VN0756,2014\VN0756.xlsx,6
7103,6830,TRUE,TRUE,1837,N199,4,4748,VN0787,2014\VN0787.xlsx,10
7132,7000,TRUE,TRUE,1815,N177,4,4519,VN0560,2014\VN0560.xlsx,6
7132,7000,TRUE,TRUE,1815,N177,4,4549,VN0590,2014\VN0590.xlsx,10
7133,6790,TRUE,TRUE,1736,N098,4,4340,VN0379,2014\VN0379.xlsx,6
7133,6790,TRUE,TRUE,1736,N098,4,4380,VN0419,2014\VN0419.xlsx,10
7133,7074,TRUE,TRUE,1833,N195,4,4699,VN0738,2014\VN0738.xlsx,6
7133,7074,TRUE,TRUE,1833,N195,4,4733,VN0772,2014\VN0772.xlsx,10
7641,7071,TRUE,TRUE,1701,N063,4,4225,VN0243,2014\VN0243.xlsx,6
7641,7071,TRUE,TRUE,1799,N161,4,4556,VN0597,2014\VN0597.xlsx,6
7641,7071,TRUE,TRUE,1799,N161,4,4592,VN0633,2014\VN0633.xlsx,10
7649,6786,TRUE,TRUE,1713,N075,4,4279,VN0311,2014\VN0311.xlsx,10
7649,6786,TRUE,TRUE,1812,N174,4,4631,VN0670,2014\VN0670.xlsx,6
7649,6786,TRUE,TRUE,1812,N174,4,4666,VN0703,2014\VN0703.xlsx,10
